0.000000 0.000000 -0.000000
0.050000 0.000000 -0.000000
0.100000 0.000000 -0.000000
0.150000 0.000000 -0.000000
0.200000 0.000000 -0.000000
0.250000 0.000000 -0.000000
0.300000 0.000000 -0.000000
0.350000 0.000000 -0.000000
0.400000 0.000001 0.001717
0.450000 0.001529 0.062746
0.500000 0.006624 0.143800
0.550000 0.016196 0.241280
0.600000 0.030963 0.350915
0.650000 0.051417 0.467922
0.700000 0.077798 0.587197
0.750000 0.110091 0.703496
0.800000 0.148015 0.811640
0.850000 0.191039 0.906711
0.900000 0.238395 0.984236
0.950000 0.289107 1.040358
1.000000 0.342023 1.071983
1.050000 0.395860 1.076892
1.100000 0.449246 1.053833
1.150000 0.500772 1.002568
1.200000 0.549043 0.923887
1.250000 0.592731 0.819582
1.300000 0.630617 0.692380
1.350000 0.661642 0.545842
1.400000 0.684944 0.384235
1.450000 0.699885 0.212380
1.500000 0.706082 0.035472
1.550000 0.706254 0.000161
1.600000 0.706249 0.000075
1.650000 0.706243 0.000088
1.700000 0.706243 0.000001
1.750000 0.706243 0.000001
1.800000 0.706243 0.000001
1.850000 0.706243 0.000001
1.900000 0.706243 0.000001
1.950000 0.706243 0.000001
2.000000 0.706243 0.000001
2.050000 0.706243 0.000001
2.100000 0.706243 0.000001
2.150000 0.706243 0.000001
2.200000 0.706243 0.000001
2.250000 0.706243 0.000001
2.300000 0.706243 0.000001
2.350000 0.706243 0.000001
2.400000 0.706243 0.000001
2.450000 0.705212 -0.049599
2.500000 0.700959 -0.122981
2.550000 0.692644 -0.211797
2.600000 0.679557 -0.313444
2.650000 0.661132 -0.424785
2.700000 0.636970 -0.542269
2.750000 0.606862 -0.662061
2.800000 0.570789 -0.780178
2.850000 0.528935 -0.892647
2.900000 0.481680 -0.995644
2.950000 0.429586 -1.085646
3.000000 0.373383 -1.159548
3.050000 0.313941 -1.214787
3.100000 0.252247 -1.249436
3.150000 0.189361 -1.262277
3.200000 0.126391 -1.252846
3.250000 0.064444 -1.221446
3.300000 0.004595 -1.169142
3.350000 -0.052151 -1.097718
3.400000 -0.104897 -1.009608
3.450000 -0.152881 -0.907812
3.500000 -0.195504 -0.795784
3.550000 -0.232349 -0.677299
3.600000 -0.263190 -0.556315
3.650000 -0.288001 -0.436822
3.700000 -0.306956 -0.322707
3.750000 -0.320415 -0.217596
3.800000 -0.328911 -0.124729
3.850000 -0.333125 -0.046837
3.900000 -0.333959 -0.000001
3.950000 -0.333959 -0.000001
4.000000 -0.333959 -0.000001
4.050000 -0.333959 -0.000001
4.100000 -0.333959 -0.000001
4.150000 -0.333959 -0.000001
4.200000 -0.333959 -0.000001
4.250000 -0.334004 -0.009391
4.300000 -0.335839 -0.065309
4.350000 -0.340671 -0.128648
4.400000 -0.348779 -0.195892
4.450000 -0.360270 -0.263347
4.500000 -0.375060 -0.327301
4.550000 -0.392885 -0.384148
4.600000 -0.413303 -0.430538
4.650000 -0.435717 -0.463501
4.700000 -0.459389 -0.480567
4.750000 -0.483477 -0.479850
4.800000 -0.507057 -0.460135
4.850000 -0.529164 -0.420915
4.900000 -0.548824 -0.362421
4.950000 -0.565096 -0.285611
5.000000 -0.577101 -0.192139
5.050000 -0.584061 -0.084304
5.100000 -0.585579 -0.000001
5.150000 -0.585579 -0.000001
5.200000 -0.585579 -0.000001
5.250000 -0.585579 -0.000001
5.300000 -0.585579 -0.000001
5.350000 -0.585579 -0.000001
5.400000 -0.585579 -0.000001
5.450000 -0.585579 -0.000001
5.500000 -0.585579 -0.000001
5.550000 -0.585579 -0.000001
5.600000 -0.585579 -0.000001
5.650000 -0.585579 -0.000001
5.700000 -0.585579 -0.000001
5.750000 -0.585579 -0.000001
5.800000 -0.585123 0.032334
5.850000 -0.581784 0.104251
5.900000 -0.574372 0.194931
5.950000 -0.562016 0.301477
6.000000 -0.544011 0.420336
6.050000 -0.519839 0.547438
6.100000 -0.489199 0.678346
6.150000 -0.452015 0.808416
6.200000 -0.408446 0.932974
6.250000 -0.358882 1.047495
6.300000 -0.303933 1.147766
6.350000 -0.244405 1.230040
6.400000 -0.181280 1.291184
6.450000 -0.115679 1.328791
6.500000 -0.048820 1.341274
6.550000 0.018018 1.327922
6.600000 0.083544 1.288930
6.650000 0.146501 1.225393
6.700000 0.205705 1.139262
6.750000 0.260094 1.033275
6.800000 0.308756 0.910853
6.850000 0.350968 0.775984
6.900000 0.386217 0.633062
6.950000 0.414214 0.486729
7.000000 0.434905 0.341703
7.050000 0.448474 0.202611
7.100000 0.455326 0.073807
7.150000 0.456465 0.000001
7.200000 0.456465 0.000001
7.250000 0.456465 0.000001
7.300000 0.456465 0.000001
7.350000 0.456465 0.000001
7.400000 0.456465 0.000001
7.450000 0.456465 0.000001
7.500000 0.456465 0.000001
7.550000 0.456465 0.000001
7.600000 0.456465 0.000001
7.650000 0.456465 0.000001
7.700000 0.456465 0.000001
7.750000 0.456465 0.000001
7.800000 0.456465 0.000001
7.850000 0.456465 0.000001
7.900000 0.456465 0.000001
7.950000 0.456465 0.000001
8.000000 0.456465 0.000001
8.050000 0.456465 0.000001
8.100000 0.456465 0.000001
8.150000 0.456465 0.000001
8.200000 0.456465 0.000001
8.250000 0.456465 0.000001
8.300000 0.456465 0.000001
8.350000 0.456465 0.000001
8.400000 0.456465 0.000001
8.450000 0.456465 0.000001
8.500000 0.456465 0.000001
8.550000 0.456465 0.000001
8.600000 0.456465 0.000001
8.650000 0.456465 0.000001
8.700000 0.456465 0.000001
8.750000 0.456465 0.000001
8.800000 0.456465 0.000001
8.850000 0.456465 0.000001
8.900000 0.456465 0.000001
8.950000 0.456465 0.000001
9.000000 0.456465 0.000001
9.050000 0.456465 0.000001
9.100000 0.456465 0.000001
9.150000 0.456081 -0.029674
9.200000 0.452858 -0.102591
9.250000 0.445466 -0.195983
9.300000 0.432961 -0.306603
9.350000 0.414577 -0.430497
9.400000 0.389759 -0.563151
9.450000 0.358193 -0.699665
9.500000 0.319810 -0.834925
9.550000 0.274803 -0.963808
9.600000 0.223616 -1.081368
9.650000 0.166930 -1.183016
9.700000 0.105646 -1.264699
9.750000 0.040849 -1.323047
9.800000 -0.026227 -1.355506
9.850000 -0.094243 -1.360430
9.900000 -0.161799 -1.337143
9.950000 -0.227491 -1.285968
10.000000 -0.289952 -1.208216
10.050000 -0.347906 -1.106137
10.100000 -0.400210 -0.982837
10.150000 -0.445897 -0.842166
10.200000 -0.484207 -0.688579
10.250000 -0.514616 -0.526964
10.300000 -0.536849 -0.362460
10.350000 -0.550891 -0.200283
10.400000 -0.556987 -0.045519
10.450000 -0.557334 -0.000001
10.500000 -0.557334 -0.000001
10.550000 -0.557334 -0.000001
10.600000 -0.557334 -0.000001
10.650000 -0.557334 -0.000001
10.700000 -0.557334 -0.000001
10.750000 -0.557334 -0.000001
10.800000 -0.557334 -0.000001
10.850000 -0.557334 -0.000001
10.900000 -0.557334 -0.000001
10.950000 -0.557334 -0.000001
11.000000 -0.557334 -0.000001
11.050000 -0.557334 -0.000001
11.100000 -0.557334 -0.000001
11.150000 -0.557334 -0.000001
11.200000 -0.557334 -0.000001
11.250000 -0.557334 -0.000001
11.300000 -0.557334 -0.000001
11.350000 -0.557334 -0.000001
11.400000 -0.557334 -0.000001
11.450000 -0.557334 -0.000001
11.500000 -0.557334 -0.000001
11.550000 -0.557334 -0.000001
11.600000 -0.557334 -0.000001
11.650000 -0.557334 -0.000001
11.700000 -0.557334 -0.000001
11.750000 -0.557334 -0.000001
11.800000 -0.557334 -0.000001
11.850000 -0.557334 -0.000001
11.900000 -0.557334 -0.000001
11.950000 -0.557334 -0.000001
12.000000 -0.557334 -0.000001
